,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.0001890968954739102,0.00016314241962454997,0.0006266152026488396,0.0005079661701946215,0.00018168133094552155,0.0012235681471841247,0.0011382891551076555,0.00027066810528618516,0.000385609355476209,0.0025509541977656904,0.003737444522307872,0.0,0.00016314241962454997,0.00012977237924680112,0.00039673270226879196,7.415564528388635e-06,0.0001742657664171329,7.044786301969203e-05,3.3370040377748854e-05
1,0.004964720451756191,0.0043714752894851005,0.0017315343173787462,0.002232084923044979,0.0013348016151099543,0.0010826724211447406,0.0009269455660485794,0.0005302128637797873,0.00165737867209486,0.0009232377837843851,0.0006043685090636738,0.00013718794377518974,0.0004597650007600954,0.0006340307671772283,0.0008898677434066362,2.966225811355454e-05,0.0010233479049176317,0.00015943463736035565,0.00021875915358746472
2,0.0031627382713577527,0.00030033036339973974,0.0008268354449153328,0.00039302492000459763,0.0005709984686859249,0.0003374081860416829,0.000304038145663934,0.001553560768697419,0.0005932451622710908,0.0002966225811355454,0.0002372980649084363,0.0003337004037774886,0.007122649729517284,0.0004894272588736499,0.0005524595573649533,4.449338717033181e-05,0.0313196367856494,0.00028549923434296245,0.0001668502018887443
3,0.0003448237505700715,7.786342754808066e-05,0.0002780836698145738,0.00031516149245651697,0.0012717693166186509,0.00039302492000459763,0.000233590282644242,0.0005450439928365646,0.0002521291939652136,0.0001075256856616352,0.00013718794377518974,3.3370040377748854e-05,0.00011864903245421815,0.0001483112905677727,0.0007304331060462805,2.5954475849360223e-05,0.003025550327582563,0.00017055798415293861,1.853891132097159e-05
4,0.001776027704549078,0.004338105249107351,0.0008082965335943612,0.04180524502879093,0.002424889600783084,0.0008824521788782475,0.00149423625247031,0.0001890968954739102,0.0009788545177472998,0.006362554365357449,0.0015943463736035565,5.561673396291476e-05,0.00022617471811585337,0.001401541695865452,0.0005821218154785079,0.0,0.00021875915358746472,8.527899207646931e-05,0.0005042583879304272
5,0.0016165930671887224,0.0013607560909593146,0.0013273860505815657,0.00719680537480117,0.0011086268969941009,0.0031516149245651697,0.0013236782683173714,0.0005190895169872045,0.0035001464573994356,0.011038067800506483,0.0028253300853160698,7.415564528388635e-05,0.0011345813728434611,0.0024100584717263065,0.001015932340389243,7.415564528388635e-06,0.0006674008075549772,0.00011864903245421815,0.00010011012113324657
6,0.0010307634694460203,0.0011345813728434611,0.0009046988724634135,0.02242466713384723,0.0008453743562363044,0.0009269455660485794,0.0005747062509501192,0.000537628428308176,0.0011012113324657122,0.0014497428652999781,0.0006785241543475601,6.674008075549771e-05,0.0014237883894506179,0.001086380203408935,0.0005895373800068965,7.044786301969203e-05,0.0008676210498214703,0.00043751830717492945,0.00013718794377518974
7,0.0007118941947253089,0.0004004404845329863,0.003552055409098156,0.002769713351353155,0.0014460350830357838,0.0014979440347345043,0.00543560879930887,0.0014497428652999781,0.0017611965754923008,0.0021912993181388415,0.0017723199222848837,0.0003633626618910431,0.0009232377837843851,0.0023062405683288655,0.0017241187528503575,2.5954475849360223e-05,0.0010307634694460203,0.0002966225811355454,0.00022246693585165905
8,0.0010455945985027976,0.000993685646804077,0.003741152304572066,0.005005506056662328,0.0018056899626626326,0.0027734211336173493,0.004338105249107351,0.004008112627594057,0.003010719198525786,0.0022135460117240074,0.0018168133094552156,0.004237995127974105,0.0017574887932281064,0.00597694500988124,0.002743758875503795,0.00018538911320971588,0.003833846861176924,0.001972540164551377,0.0004189793958539579
9,0.0003893171377404033,9.640233886905225e-05,0.0009529000418979396,0.0005932451622710908,0.0007489720173672522,0.00032628483924909994,0.0008713288320856646,0.0006451541139698112,0.0003744860086836261,0.0003596548796268488,0.0002558369762294079,7.415564528388635e-06,0.00014460350830357838,0.0004004404845329863,0.0004078560490613749,0.004067437143821166,0.0002298825003800477,0.0009084066547276078,3.3370040377748854e-05
10,0.0014794051234135327,0.0010567179452953804,0.0019354623419094337,0.005031460532511689,0.0009862700822756885,0.002491629681538581,0.0017204109705861632,0.004909103717793276,0.0016722098011516372,0.002413766253990501,0.0016722098011516372,0.00233590282644242,0.0031479071423009754,0.0019020923015316848,0.0014163728249222292,0.0015683918977541962,0.006065931784221904,0.0011642436309570157,0.00019651246000229882
11,0.000385609355476209,0.0002521291939652136,0.0012606459698260679,0.001401541695865452,0.00037077822641943175,0.0007600953641598351,0.0012643537520902622,0.0006266152026488396,0.0014534506475641724,0.002754882222296378,0.0020392802453068747,0.0001260645969826068,0.0006266152026488396,0.02159041612440351,0.001401541695865452,2.2246693585165904e-05,0.0002966225811355454,0.0004263949603823465,0.0001075256856616352
12,0.0001668502018887443,0.00013718794377518974,0.0007786342754808066,0.001038179033974409,0.0012309837117125133,0.00036707044415523743,0.004167547264954413,5.932451622710908e-05,0.00018168133094552155,0.00044122608943912377,0.00043751830717492945,7.415564528388635e-06,2.966225811355454e-05,0.00010011012113324657,0.00012235681471841248,0.0,3.707782264194318e-05,0.00017797354868132723,0.0012643537520902622
13,0.0033666662958884404,0.002150513713232704,0.003259140610226805,0.006143795211769984,0.0023766884313485576,0.006618391341586856,0.0016314241962454997,0.003411159683058772,0.012769602117885229,0.0020244491162500974,0.0020911891970055952,0.00198366351134396,0.004271365168351853,0.008101504247264584,0.003552055409098156,0.0001928046777381045,0.010411452597857643,0.0019799557290797656,0.0009046988724634135
14,0.0012309837117125133,0.0007230175415178919,0.0011049191147299066,0.001961416817758794,0.0010196401226534374,0.001928046777381045,0.0008935755256708305,0.0018613066966255475,0.003922833635517588,0.001190198106806376,0.0009677311709547168,0.0012903082279396225,0.0029402713355060938,0.006429294446112946,0.001308847139260594,0.0013162627037889827,0.0021468059309685096,0.0008268354449153328,0.0006266152026488396
15,8.898677434066362e-05,5.561673396291476e-05,0.0006229074203846453,0.00014089572603938406,0.00019651246000229882,0.0005339206460439817,0.000304038145663934,0.00022617471811585337,0.0004486416539675124,0.0002113435890590761,0.00015943463736035565,0.0031404915777725867,6.30322984913034e-05,0.0003633626618910431,0.00031516149245651697,1.1123346792582952e-05,0.0002150513713232704,0.003926541417781782,7.415564528388635e-06
16,8.898677434066362e-05,3.3370040377748854e-05,0.0005672906864217306,0.00022617471811585337,0.0002372980649084363,0.0001483112905677727,0.0001075256856616352,0.0020948969792697896,0.0002113435890590761,0.00015572685509616132,9.640233886905225e-05,0.005821218154785078,0.0011827825422779873,0.0001742657664171329,0.0003633626618910431,0.00027066810528618516,0.004797870249867447,0.0004226871781181522,1.1123346792582952e-05
17,0.0001928046777381045,0.0001260645969826068,0.006926137269514985,0.00036707044415523743,0.0017278265351145519,0.0005265050815155931,0.0012235681471841247,0.0006340307671772283,0.0004338105249107351,0.0004745961298168726,0.000304038145663934,3.707782264194318e-05,0.00020763580679488178,0.00041156383132556925,0.0007638031464240294,7.415564528388635e-06,0.00020392802453068746,0.0001890968954739102,8.898677434066362e-05
18,0.0003744860086836261,0.00034111596830587723,0.0018835533902107132,0.0007786342754808066,0.0010011012113324658,0.0009232377837843851,0.011368060422019778,0.00041156383132556925,0.0009751467354831055,0.001249522623033485,0.00045605721849590106,4.078560490613749e-05,0.00014460350830357838,0.00041156383132556925,0.003422283029851355,2.966225811355454e-05,9.640233886905225e-05,0.0004189793958539579,1.483112905677727e-05
19,0.0007044786301969203,0.0002966225811355454,0.00011494125019002385,0.0006451541139698112,8.898677434066362e-05,0.0013236782683173714,0.00018168133094552155,0.00026325254075779657,0.0074526423510305785,0.00030033036339973974,0.0003633626618910431,0.000233590282644242,0.004022943756650834,0.005061122790625244,0.0001742657664171329,0.0,0.001212444800391542,6.674008075549771e-05,0.002005910204929126
20,0.0010789646388805463,0.0004894272588736499,0.0007156019769895033,0.0022839938747436996,0.0006043685090636738,0.001787151051341661,0.000548751775100759,0.0011049191147299066,0.002602863149464411,0.0008120043158585555,0.001027055687181826,0.00010011012113324657,0.0022802860924795052,0.022016811084785856,0.0007415564528388635,0.00028549923434296245,0.004186086176275384,0.0004708883475526783,0.001249522623033485
21,0.00016314241962454997,6.674008075549771e-05,0.0007897576222733896,0.00013348016151099542,0.0001742657664171329,0.00019651246000229882,0.0001890968954739102,0.0034853153283426583,0.0003448237505700715,7.415564528388635e-05,0.0001890968954739102,0.0005042583879304272,0.0007526797996314465,0.0001260645969826068,0.0004486416539675124,0.00010381790339744089,0.006418171099320364,0.00036707044415523743,9.269455660485794e-05
22,0.0007860498400091953,0.0012309837117125133,0.0014423273007715895,0.005198310734400433,0.0009195300015201908,0.0028772390370147903,0.002829037867580264,0.00032999262151329426,0.00266218766569152,0.008620593764251788,0.005939867187239297,1.853891132097159e-05,0.0009084066547276078,0.005146401782701713,0.0012717693166186509,3.7077822641943173e-06,0.0003337004037774886,0.00011123346792582952,0.00014089572603938406
23,0.0003337004037774886,0.00024471362943682495,0.00364104218343882,0.0011531202841644328,0.0011271658083150725,0.0016277164139813054,0.0023284872619140314,0.002302532786064671,0.002380396213612752,0.0015720996800183905,0.0013496327441667316,0.00011864903245421815,0.0007675109286882238,0.0009640233886905225,0.010989866631071958,0.00011123346792582952,0.0008379587917079158,0.0010344712517102147,7.786342754808066e-05
24,0.00022246693585165905,7.415564528388635e-05,0.0005672906864217306,0.00036707044415523743,0.0001483112905677727,0.0020022024226649315,0.0008787443966140532,0.00013348016151099542,0.013377678409213098,0.0005969529445352851,0.0006451541139698112,7.415564528388635e-05,0.000304038145663934,0.00031145371019232265,0.0005413362105723703,3.7077822641943173e-06,7.415564528388635e-05,0.00010011012113324657,1.853891132097159e-05
25,9.640233886905225e-05,0.0001483112905677727,0.00025954475849360224,0.0016907487124726089,8.527899207646931e-05,0.0009158222192559964,0.000152019072831967,4.8201169434526124e-05,0.0002113435890590761,0.00026696032302199083,8.898677434066362e-05,3.7077822641943173e-06,4.078560490613749e-05,0.007582414730277379,0.0002372980649084363,0.0,2.5954475849360223e-05,1.483112905677727e-05,1.483112905677727e-05
26,0.0002298825003800477,0.00028549923434296245,0.00735994779442572,0.0011345813728434611,0.0006822319366117545,0.0030144269807899802,0.004738545733640338,0.0010530101630311863,0.0020578191566278463,0.0023396106087066144,0.0010418868162386033,7.044786301969203e-05,0.0005005506056662329,0.0014460350830357838,0.0013830027845444803,2.2246693585165904e-05,0.0004263949603823465,0.001353340526430926,8.157120981227498e-05
27,0.0001668502018887443,5.561673396291476e-05,0.0003374081860416829,0.00011864903245421815,0.00012977237924680112,0.011698053043533071,0.0002484214117010193,7.786342754808066e-05,0.0005858295977427022,0.00020763580679488178,0.0002150513713232704,1.1123346792582952e-05,5.932451622710908e-05,0.00011123346792582952,0.00012977237924680112,7.415564528388635e-06,6.30322984913034e-05,5.1908951698720446e-05,1.853891132097159e-05
28,0.0006117840735920623,0.0005190895169872045,0.0015201907283196702,0.001238399276240902,0.0003744860086836261,0.0023433183909708087,0.0012421070585050963,0.0005672906864217306,0.012020630100517977,0.000993685646804077,0.00100480899359666,0.00013348016151099542,0.004712591257790977,0.0018575989143613531,0.001764904357756495,3.7077822641943173e-06,0.0007452642351030578,0.00019651246000229882,9.269455660485794e-05
29,3.3370040377748854e-05,5.1908951698720446e-05,0.0010937957679373236,0.00020763580679488178,1.483112905677727e-05,4.449338717033181e-05,0.00016314241962454997,5.561673396291476e-05,8.527899207646931e-05,0.00019651246000229882,0.00011864903245421815,3.7077822641943173e-06,4.449338717033181e-05,0.00012977237924680112,5.561673396291476e-05,0.0,0.0002521291939652136,3.3370040377748854e-05,7.415564528388635e-06
30,0.0004968428234020386,0.00011494125019002385,0.006555359043095553,0.000619199638120451,0.001319970486053177,0.0009677311709547168,0.0010418868162386033,0.012877127803546865,0.0009603156064263282,0.0007304331060462805,0.0007749264932166123,0.0004338105249107351,0.0006636930252907828,0.0007897576222733896,0.0028327456498444584,0.0003893171377404033,0.0013607560909593146,0.0018019821803984383,5.1908951698720446e-05
31,0.00017055798415293861,4.449338717033181e-05,0.0013162627037889827,0.00022246693585165905,0.0005413362105723703,0.0002966225811355454,0.000233590282644242,0.0017723199222848837,0.0003819015732120147,0.00015943463736035565,0.000152019072831967,0.0001890968954739102,0.0007786342754808066,0.0003819015732120147,0.0003819015732120147,0.013314646110721794,0.000993685646804077,0.005061122790625244,5.561673396291476e-05
32,0.00012977237924680112,0.00015572685509616132,0.00036707044415523743,0.0004189793958539579,7.786342754808066e-05,3.3370040377748854e-05,0.00011494125019002385,2.966225811355454e-05,6.674008075549771e-05,0.00010011012113324657,3.3370040377748854e-05,0.007067032995554369,7.415564528388635e-06,9.269455660485794e-05,2.966225811355454e-05,7.415564528388635e-06,4.449338717033181e-05,0.0026992654883334632,1.483112905677727e-05
33,0.00013718794377518974,9.640233886905225e-05,0.0008194198803869442,0.0002817914520787681,0.00016314241962454997,0.0006970630656685316,0.00018538911320971588,0.0003485315328342658,0.00037077822641943175,0.0002521291939652136,0.00011864903245421815,0.0053985309766669265,0.00019651246000229882,0.00028920701660715677,0.00017797354868132723,0.00035223931509846014,0.0004857194766094556,0.0050425838793042715,1.1123346792582952e-05
34,4.078560490613749e-05,0.0,0.0006933552834043373,3.707782264194318e-05,0.000233590282644242,0.000304038145663934,0.0004597650007600954,0.002884654601543179,4.8201169434526124e-05,5.1908951698720446e-05,3.707782264194318e-05,0.0009269455660485794,1.483112905677727e-05,2.2246693585165904e-05,0.0014312039539790065,0.0,7.415564528388635e-06,0.001227275929448319,7.415564528388635e-06
35,2.966225811355454e-05,2.966225811355454e-05,0.0001483112905677727,0.00022617471811585337,8.898677434066362e-05,0.00011864903245421815,5.561673396291476e-05,5.561673396291476e-05,0.0006822319366117545,0.00024471362943682495,0.0004745961298168726,5.1908951698720446e-05,0.00015572685509616132,0.022135460117240074,0.0003819015732120147,0.0,7.044786301969203e-05,1.853891132097159e-05,2.2246693585165904e-05
36,9.640233886905225e-05,2.966225811355454e-05,3.707782264194318e-05,3.707782264194318e-05,2.2246693585165904e-05,0.0001928046777381045,1.483112905677727e-05,2.5954475849360223e-05,0.0005821218154785079,2.2246693585165904e-05,3.707782264194318e-05,4.078560490613749e-05,0.0012532304052976792,0.009373273563883235,0.0,0.0,0.0003781937909478204,3.7077822641943173e-06,0.0003633626618910431
